-0.00048835549057883276,-0.0010906699669539774,-0.0011544388024253742,0.00022776051482109851,-0.0028004769394558166,-0.0046012714165648621
-0.0023344883861275184,-0.0026384124360455895,-0.0029659646115869302,-0.0022135226407581708,-0.0044889467866778311,-0.0082509305949906887
-0.0015852365604791903,-0.00094920352885015651,-0.00090097515884850286,-0.00099757048373992695,-0.0034376604900614254,-0.0047874107169185521
-0.0022926748645715079,-0.0025571554084392756,-0.0032473928437871738,-0.0027199736570331996,-0.0023519334385213616,-0.0063733610676342447
-0.0031563327727170756,-0.0032827176834330399,-0.00341205298783213,-0.0039749751226021788,-0.0059958112822573332,-0.0094951727169677695
-0.00056610868894263022,-0.0010170902943308262,-0.0011850643172419172,-0.0018751736411296612,0.00020820587248311808,-0.00048672371536329019
-0.00095162345533115155,-0.00022078495875588145,2.2324000401263233e-05,-0.00066139089975192117,-0.0022398403439530543,-0.0021794409085791845
0.0019075461958267524,0.0022417952791181366,0.0022047055612481946,0.0014311335637073889,0.0057226490473169097,0.0084989286942702587
-0.00066470862900870631,-0.00042372075248992474,-0.00026478142903971073,-0.00089166284009467166,-0.0014766577691464457,-0.0014699901264430464
-0.0017279541654978249,-0.0010353340347909288,-0.00065774855052448721,-0.00058672338206090737,-0.0058692199333347846,-0.0068883875376001711
-0.00043522627320456258,-0.00011774689024188992,-5.5225904381158586e-05,0.00070320889954371163,-0.0021847082079971365,-0.0028475698194370567
-0.0005111889900102876,-0.0010764186636864838,-0.0011851020989576064,-0.00064910803949345096,-0.0015134589315578637,-0.0028688474353926849
-0.00080551920751175754,-0.0012568184459172476,-0.0015509537152201499,-0.0015409539383207883,-0.00056890661112340957,-0.0022001448786199227
7.827975328811079e-05,-0.00037373227322570605,-0.00053589419308180226,0.0010057005110250899,-0.0011417415309702588,-0.0024640488126215182
0.00027515817488636983,-1.1620153278710378e-05,-0.00012308230504958328,-0.00026880032177519652,0.0012906896448818472,0.0013856700709374667
-0.002800275001070301,-0.0029690925539287271,-0.003058541829867836,-0.0027192683271118935,-0.0065210648352690146,-0.010142190588973336
-1.5863433352069995e-05,8.0926871143711411e-05,0.00028875413509515491,-0.00043445158643213092,1.1654056071259475e-05,0.00083726443009357881
0.0013703359555615868,0.0012477005748930327,0.0012790724213796708,0.0014887986473627989,0.0025970117841620671,0.00406052882881587
-0.00037329454247750761,-5.3928891307092371e-05,0.00019835423807820391,0.0012064937005359124,-0.0035414652963817505,-0.0040684019530460797
0.00079026915674683775,0.0005541498328763138,0.00068113069099420343,0.00018043136438279807,0.0016686199194513162,0.0028898803551314048
