0.018147897231246064,0.011187632092300736,0.014144176606770231,0.015665812780850486,0.0034131284680868124,0.021670657230910925
0.044723162278203277,0.038743669545034339,0.041649654981679524,0.03705999131230589,0.024104903034724394,0.066363779079710444
0.015445848218514562,-0.0015152474818000297,0.0001044503872063674,0.014476136361494495,0.00054514933789669433,0.010506307256685188
0.0068151548400080565,0.021798986411715262,0.0053780731931074308,0.02189487269643076,-0.0013318061846486755,0.011775087665475192
0.031966777810195732,0.031760994085259994,0.011684856088096161,0.029451257666251465,0.018625882245380677,0.044028266921991507
0.0020015093914412018,0.011085948416988687,0.012866979531463769,0.0077844699571327069,3.6782762713673795e-05,0.012168114753882719
-0.0018739194284783621,-0.012350225892322576,-0.0029952294208750408,0.0022001272244508547,-0.013892163386508664,-0.013959292514587447
-0.032169099896285386,-0.028133117224719242,-0.025756623568702012,-0.020634435149437802,-0.027385201574249549,-0.046393458317095175
0.0047334046066528999,0.0057270385048249581,0.010492010292330404,0.0025074173404577888,0.0098680780281171152,0.016789589703593819
0.0015296251009065162,0.0024413056110070301,0.015113171330542052,0.00030936004101539259,0.014149244521741019,0.015649371197692767
-0.011851293817856752,-0.0086962206499921549,-0.022188951988940837,-0.01870036742880702,-0.011071832455680535,-0.026634793866068613
0.016179779382772149,-0.0035216725875402777,0.013206848426533042,-0.00048427255610070872,-0.00045741091443098167,0.0076575715098795025
-0.0034975613641348977,-5.1284586568874509e-06,-0.0099026380437003229,-0.011654423043639079,-0.0093167571540896665,-0.010507480820208149
0.017776755021392008,0.015358028399982645,0.024193796587233151,0.0083495613930307955,0.019327798378464191,0.034476194678877907
-0.012133613508863326,-0.014719934130720482,-0.016347744139650663,-0.021911286964885552,-0.0042568452665588535,-0.026454339194109479
0.024830687719444442,0.017857494891910675,0.029552774545266624,0.023521050018970785,0.019339819696612623,0.047287099893864905
0.022483085474695613,0.023917293418015111,0.018146698328375604,0.011595883262247737,0.01992998887240487,0.038139273439965926
-0.020947338927826058,-0.0028282425048409862,-0.010216832870451676,-0.010695090602286716,-0.019623187055359533,-0.026073714485991644
-0.019425055729167882,-0.014935729386718014,-0.033879138147604064,-0.031424600371377391,-0.019046479134492689,-0.04394679918764386
0.00012230828300808171,0.0085083021856042652,0.014750957438460994,0.015903804993614695,0.0087222412080293528,0.02127562381248059
